,date,user_id,text,like,tag,pp_text,like_point
1942,2019-10-06T11:05:29.000Z,abakusfoods,#vegansundaylunch #healthylunch #koreanfood #asianfood #eattherainbow #eatwelllivewell #vegansofig #cleaneating #wholefoods #plantbased #plantpowered #healthyfoodporn #thefeedfeed #veganfeedfeed #veganfoodlovers,44주좋아요 1개답글 달기,#vegansundaylunch #healthylunch #koreanfood #asianfood #eattherainbow #eatwelllivewell #vegansofig #cleaneating #wholefoods #plantbased #plantpowered #healthyfoodporn #thefeedfeed #veganfeedfeed #veganfoodlovers,vegansundaylunchhealthylunchkoreanfoodasianfoodeattherainboweatwelllivewellvegansofigcleaneatingwholefoodsplantbasedplantpoweredhealthyfoodpornthefeedfeedveganfeedfeedveganfoodlovers, 1
1943,2019-07-10T14:30:28.000Z,find.brazil,América Latina aumentará sua cota de exportação de alimentos até 25% em 2028.⠀.⠀.⠀.⠀.⠀.⠀⠀#FindBrazil #ComercioExterno #Export #InternationalBusiness #Entrepreneur #bussiness #cleanoceans #healthysnacks #noplasticintheocean #seaweed #trangtiltang #seamanseaweedchips #seamanchips #superfood #tangchips #seaweedcrisps #grenaa #entrepreneur #firstneverfollows #exportbusiness #tradetraveltransform #motivation #entrepreneurminds #successfulminds #mindsetmentor #moneymindset #motivationfriday #successdiaries #quotesoflife,7,#ComercioExterno #Export #InternationalBusiness #Entrepreneur #bussiness #cleanoceans #healthysnacks #noplasticintheocean #seaweed #trangtiltang #seamanseaweedchips #seamanchips #superfood #tangchips #seaweedcrisps #grenaa #entrepreneur #firstneverfollows #exportbusiness #tradetraveltransform #motivation #entrepreneurminds #successfulminds #mindsetmentor #moneymindset #motivationfriday #successdiaries #quotesoflife,Am rica Latina aumentarsua cota de exportao de alimentos at25em 2028FindBrazilComercioExternoExportInternationalBusinessEntrepreneurbussinesscleanoceanshealthysnacksnoplasticintheoceanseaweedtrangtiltangseamanseaweedchipsseamanchipssuperfoodtangchipsseaweedcrispsgrenaaentrepreneurfirstneverfollowsexportbusinesstradetraveltransformmotivationentrepreneurmindssuccessfulmindsmindsetmentormoneymindsetmotivationfridaysuccessdiariesquotesoflife,7
1944,2019-07-10T14:30:28.000Z,salshakir,🚀🚀🚀🚀🚀,57주답글 달기,,,0
1945,2016-09-02T07:25:48.000Z,the_som_korea,"Korea ""CJ"" Bibigo Seaweed Crisps! 😍""CJ"" snacks official site link:http://m.cj.co.kr/cjm-kr/products---------------The SOM Korea website:www.facebook.com/thesomkor ""BEAUTY"" link:https://goo.gl/4YpkNk""FASHION"" link:https://goo.gl/NMjslZ""FOOT"" link:http://goo.gl/0Yb5B0""F&B"" link:http://goo.gl/Ztj2dv""Starbucks"" link:https://goo.gl/F7k0bs""OTHERS"" link:https://goo.gl/cwYjKt#ig#igshop#korea#kr#seoul#agency#buyer#lifestyle#cj#seaweed#crisps#seaweedcrisps#bibigo#snacks#food#diet#rice#lotd#delicious#yummy#wholesale#worldwide#韓國#首爾#韓國在地#韓國連線#韓國代購#韓國直送",28,,KoreaCJBibigo Seaweed CrispsCJsnacks official site link http m cj co kr cjm kr products The SOM Korea website www facebook com thesomkorBEAUTYlink https goo gl 4YpkNk FASHIONlink https goo gl NMjslZ FOOTlink http goo gl 0Yb5B0 F Blink http goo gl Ztj2dv Starbuckslink https goo gl F7k0bs OTHERSlink https goo gl cwYjKt ig igshop korea kr seoul agency buyer lifestyle cj seaweed crisps seaweedcrisps bibigo snacks food diet rice lotd delicious yummy wholesale worldwide,28
1946,2016-08-08T15:00:08.000Z,randomramblinghan,"These are so weird but so moreish 😝 LBT was different today- we did it in a circuit type workout, with equipment as well as body weight exercises- and it was a fun but a bit challenging, which felt so good afterwards 😎 and Step Aerobics was awesome as usual 😄 🙌 #food #foodie #healthy #healthyfood #vegetarian #vegetarianfood #vegan #veganfood #snack #healthysnack #lowcarb #lowfat #fibre #wholefoods #natural #plantbased #healthycrisps #seaweed #nori #Japanese #seaweedcrisps #crisps #crunchy #moreish #weirdfood #edfam #fitfam #activelifestyle #postworkout",40,#food #foodie #healthy #healthyfood #vegetarian #vegetarianfood #vegan #veganfood #snack #healthysnack #lowcarb #lowfat #fibre #wholefoods #natural #plantbased #healthycrisps #seaweed #nori #Japanese #seaweedcrisps #crisps #crunchy #moreish #weirdfood #edfam #fitfam #activelifestyle #postworkout,These are so weird but so moreish LBT was different todaywe did it in a circuit type workoutwith equipment as well as body weight exercisesand it was a fun but a bit challengingwhich felt so good afterwards and Step Aerobics was awesome as usualfoodfoodiehealthyhealthyfoodvegetarianvegetarianfoodveganveganfoodsnackhealthysnacklowcarblowfatfibrewholefoodsnaturalplantbasedhealthycrispsseaweednoriJapaneseseaweedcrispscrispscrunchymoreishweirdfoodedfamfitfamactivelifestylepostworkout,40
1947,2016-08-08T15:00:08.000Z,strength_in_perseverance,I got something similar the other day from Whole Foods and they were not too pleasant... They smelt really dodgy and it was really off putting! 😛 glad you enjoyed yours! Love step aerobics! Sounds like you're having a fun day 😀 xxxx,209주답글 달기,,I got something similar the other day from Whole Foods and they were not too pleasantThey smelt really dodgy and it was really off puttingglad you enjoyed yoursLove step aerobicsSounds like you re having a fun day xxxx,0
1948,2020-01-26T13:12:55.000Z,roadwafflenomz,Honey-butter seaweed rice crisps. These were surprisingly delicious!#seaweedcrisps #seaweedricecrisps #honey #butter #või,64,#seaweedricecrisps #honey #butter #vi,Honey butter seaweed rice crispsThese were surprisingly deliciousseaweedcrispsseaweedricecrispshoneybutterv i,64
1949,2020-01-26T13:12:55.000Z,sebrenasmiles,Where'd you get them?,23주답글 달기,,Where d you get them,0
1950,2019-07-12T20:29:49.000Z,seamanchips,Snacks to the inner pirate 🏴‍☠️ #seamanchips #noplasticintheoceans #seamanseaweedchips #seaweedcrisps #trangtiltang,160,#seamanchips #noplasticintheoceans #seamanseaweedchips #seaweedcrisps #trangtiltang,Snacks to the inner pirate seamanchipsnoplasticintheoceansseamanseaweedchipsseaweedcrispstrangtiltang,160
1951,2019-07-12T20:29:49.000Z,swingboing,Looks great guys 👊🏼,56주좋아요 1개답글 달기,,Looks great guys, 1
1952,2019-06-15T19:56:57.000Z,chifaichip,Bibim Men with seaweed from @hibs_healthinblack ........#bibimmen #paldo #koreannoodles #coldnoodles #noodles #seaweedsnacks #seaweed #seaweedcrisps #seaweedlavercrisps #food #nycfood #nycfoodie #foodaddict #foodstyling #foods #foodblogger #foodies #foodlovers #foodheaven #foodphotography #foodography #foodoftheday #foodpics #foodstagram #foodblog #foodbeast #instafood #delicious #yummy #nomnom,43,#paldo #koreannoodles #coldnoodles #noodles #seaweedsnacks #seaweed #seaweedcrisps #seaweedlavercrisps #food #nycfood #nycfoodie #foodaddict #foodstyling #foods #foodblogger #foodies #foodlovers #foodheaven #foodphotography #foodography #foodoftheday #foodpics #foodstagram #foodblog #foodbeast #instafood #delicious #yummy #nomnom,Bibim Men with seaweed fromhibs healthinblackbibimmenpaldokoreannoodlescoldnoodlesnoodlesseaweedsnacksseaweedseaweedcrispsseaweedlavercrispsfoodnycfoodnycfoodiefoodaddictfoodstylingfoodsfoodbloggerfoodiesfoodloversfoodheavenfoodphotographyfoodographyfoodofthedayfoodpicsfoodstagramfoodblogfoodbeastinstafooddeliciousyummynomnom,43
1953,2019-06-15T19:56:57.000Z,starburst_skittles_2,😻😻😻😻😻😻,60주좋아요 1개답글 달기,,, 1
1954,2019-06-15T19:56:57.000Z,eatthegoodstuffs,"Wonderful, I'd like to see more like this.",60주좋아요 1개답글 달기,,WonderfulI d like to see more like this, 1
1955,2019-06-15T19:56:57.000Z,photomenus,👌🏻,60주좋아요 1개답글 달기,,, 1
1956,2019-06-15T19:56:57.000Z,pennyip_studio,Stunning!,53주좋아요 1개답글 달기,,Stunning, 1
1957,2019-10-15T05:26:32.000Z,heinemax,"Dagen der ændrede alt i min tangkiosk ⚓️Sol Over Gudhjem & COOP, tak!📸 @davidbering #SeaManSeaweeChips#NoPlasticInTheOceans#SeaManChips#TrangTilTang#SeaweedCrisps",81,#SeaManSeaweeChipsNoPlasticInTheOceansSeaManChipsTrangTilTangSeaweedCrisps,Dagen derndrede alt i min tangkiosk Sol Over Gudhjem COOPtakdavidberingSeaManSeaweeChips NoPlasticInTheOceans SeaManChips TrangTilTang SeaweedCrisps,81
1958,2019-10-15T05:26:32.000Z,tangstationen,Max 🤙🏼 og så en masse ild!,43주좋아요 1개답글 달기,,Maxog sen masse ild, 1
1959,2019-10-15T05:26:32.000Z,swingboing,One man army 👊🏼,43주답글 달기,,One man army,0
1960,2019-10-15T05:26:32.000Z,coopcrowdfunding,🙌🏻🙌🏻🙌🏻🙌🏻,43주좋아요 1개답글 달기,,, 1
1961,2019-10-15T05:26:32.000Z,evelineoehlen,👏👏🍀,43주좋아요 1개답글 달기,,, 1
1962,2019-10-15T05:26:32.000Z,lucamagnasco,👏👏👏,43주좋아요 1개답글 달기,,, 1
1963,2019-10-15T05:26:32.000Z,ariekuijt,👊💪😉,43주좋아요 1개답글 달기,,, 1
1964,2019-10-15T05:26:32.000Z,janebakmann16,😘❤️👍,43주답글 달기,,,0
1965,2018-09-29T20:21:21.000Z,snackstestet,"Wow...dom här var speciella. På ett bra sätt! Oerhört krispiga med en genuin och fin havssmak. Det närmaste jag ätit tidigare är japanska algchips...men de här chipsenkändes nyttigare (och dessutom mer närproducerade 🙂 !). Goda som dem är och skulle troligen även passa mycket bra ihop med någon slags dipp typ hoummus, ajvar relish och/eller vitlöksdipp. Om jag fick välja så hade jag kanske haft LITE mindre salt på dem, men det är inget som stör smakupplevelsen nämnvärt egentligen. Denna varianten West Coast Sea Salt är vegan (medan de andra två varianterna innehåller animalier) och jag rekommenderar dem varmt! Stort tack till @seamanchips för leveransen ♥️👍🏼! Betyg: 9 av 10. #Snackstestet2018 #Snackstestet #Chipstest #Snacks #Chips #Crisps #Snacking #Sjögräs #Tång #Alger #FucusVesiculosus #Spirulina #Sjögräschips #SeaweedChips #SeaweedSnacks #SeaweedCrisps #Westcoast #Seasalt #Seaman #SeamanChips #Seafood #Seaweed #Alge #Snackstest #2018 #🌊 #🍿 #👅 #✍🏼 #📊",45,#Snackstestet2018 #Snackstestet #Chipstest #Snacks #Chips #Crisps #Snacking #Sjgrs #Tng #Alger #FucusVesiculosus #Spirulina #Sjgrschips #SeaweedChips #SeaweedSnacks #SeaweedCrisps #Westcoast #Seasalt #Seaman #SeamanChips #Seafood #Seaweed #Alge #Snackstest #2018,Wow dom h r var speciellaPett bra s ttOerh rt krispiga med en genuin och fin havssmakDet n rmaste jagtit tidigarer japanska algchips men de h r chipsenk ndes nyttigareoch dessutom mer n rproducerade Goda som demr och skulle troligenven passa mycket bra ihop med n gon slags dipp typ hoummusajvar relish och eller vitl ksdippOm jag fick v lja shade jag kanske haft LITE mindre salt pdemmen detr inget som st r smakupplevelsen n mnv rt egentligenDenna varianten West Coast Sea Saltr veganmedan de andra tvvarianterna inneh ller animalieroch jag rekommenderar dem varmtStort tack tillseamanchips f r leveransen Betyg9 av 10 Snackstestet2018SnackstestetChipstestSnacksChipsCrispsSnackingSj gr sT ngAlgerFucusVesiculosusSpirulinaSj gr schipsSeaweedChipsSeaweedSnacksSeaweedCrispsWestcoastSeasaltSeamanSeamanChipsSeafoodSeaweedAlgeSnackstest2018,45
1966,2018-09-29T20:21:21.000Z,snackstestet,Tips! Dessa borde ni köpa in och ha i erat sortiment 😉 @luckansfisk @roiivar,97주좋아요 2개답글 달기,,TipsDessa borde ni k pa in och ha i erat sortimentluckansfiskroiivar, 2
1967,2018-09-29T20:21:21.000Z,kristoffersv,Betyg? Verkar ju awesome 🥂,97주좋아요 1개답글 달기,,BetygVerkar ju awesome, 1
1968,2018-09-29T20:21:21.000Z,ohmygim,Try ours too soon 🔥,76주좋아요 1개답글 달기,,Try ours too soon, 1
1969,2018-09-21T10:54:44.000Z,japankoreamarket.id,"Bibigo Seaweed Crips 20gr.Price : IDR 72,000",56,,Bibigo Seaweed Crips 20gr Price IDR 72 000,56
1970,2018-09-21T10:54:44.000Z,japankoreamarket.id,#seaweedcrisps #makanankoreahalal #makanankorea #jasatitipkoreaselatan #snackkorea #bibigo,98주답글 달기,#seaweedcrisps #makanankoreahalal #makanankorea #jasatitipkoreaselatan #snackkorea #bibigo,seaweedcrispsmakanankoreahalalmakanankoreajasatitipkoreaselatansnackkoreabibigo,0
1971,2018-04-08T19:37:33.000Z,angelfxybaby,#sundayafternoonsnacks #seaweedcrisps #instafood #tasty,6,#sundayafternoonsnacks #seaweedcrisps #instafood #tasty,sundayafternoonsnacksseaweedcrispsinstafoodtasty,6
1972,2017-03-28T14:06:05.000Z,mahliandari,Yumm .. #snack #seaweed #seaweedchips #seaweedcrisps #koreanfood #koreansnack #food #foodie #yumm #🌞,29,#snack #seaweed #seaweedchips #seaweedcrisps #koreanfood #koreansnack #food #foodie #yumm,Yumm snackseaweedseaweedchipsseaweedcrispskoreanfoodkoreansnackfoodfoodieyumm,29
1973,2019-06-08T05:21:33.000Z,lily_grocery,#groceryhaul #banana🍌#strawberry🍓#avocado🥑#seaweedcrisps#ribeye🥩#poke#seaweedsnack#Bibigo rice🍚#spindrift#kirkland #alesandlagers 🍻#costco$141.77,8,#groceryhaul #bananastrawberryavocadoseaweedcrispsribeyepokeseaweedsnackBibigo #alesandlagers,groceryhaulbananastrawberryavocadoseaweedcrisps ribeyepoke seaweedsnack Bibigo ricespindrift kirklandalesandlagers costco 141 77,8
1974,2016-09-08T20:54:50.000Z,foodiesince88,"Perhaps saying goodbye to the Scottish Summer this week, so it's only right to sample the Spring/Summer menu for the last time at @no_10_aberdeen. A mixture of my two favourite things, Mac and Cheese topped with Langoustines 👌🏽#macandcheese #langoustines #seaweedcrisps #pinotgrigio #summer #menu #dineoutaberdeen #aberdeenfood #blogger #foodblogger #foodie #scottishblogger #scotland #aberdeen #foodiesince88",32,#langoustines #seaweedcrisps #pinotgrigio #summer #menu #dineoutaberdeen #aberdeenfood #blogger #foodblogger #foodie #scottishblogger #scotland #aberdeen #foodiesince88,Perhaps saying goodbye to the Scottish Summer this weekso it s only right to sample the Spring Summer menu for the last time atno 10 aberdeenA mixture of my two favourite thingsMac and Cheese topped with Langoustinesmacandcheeselangoustinesseaweedcrispspinotgrigiosummermenudineoutaberdeenaberdeenfoodbloggerfoodbloggerfoodiescottishbloggerscotlandaberdeenfoodiesince88,32
1975,2020-07-09T21:58:41.000Z,tinebluff,Homemade #seaweedcrisps #sunset #denmark,25,#seaweedcrisps #sunset #denmark,Homemadeseaweedcrispssunsetdenmark,25
1976,2020-07-09T21:58:41.000Z,tinebluff,@mikalaphilip 🥰 @larschristianbjerg 🥰,5주좋아요 1개답글 달기,,mikalaphiliplarschristianbjerg, 1
1977,2020-07-09T21:58:41.000Z,larschristianbjerg,"Glad for jeg overgav mig ,smagte så godt 😘",5주좋아요 1개답글 달기,,Glad for jeg overgav migsmagte sgodt, 1
1978,2020-07-09T21:58:41.000Z,mikalaphilip,Så dejlig tang og jer,5주좋아요 1개답글 달기,,Sdejlig tang og jer, 1
1979,2020-07-09T21:58:41.000Z,bjarnesundby,Blæret 🦑,4주좋아요 1개답글 달기,,Bl ret, 1
1980,2019-10-18T14:09:45.000Z,seamanchips,"HARBOR BOYS, READY TO ROCK ⚓️📸 Michael Svenningsen #SeaManSeaweedChips#NoPlasticInTheOcean#SeaweedCrisps#TrangTilTang#SeaManChips #Grenaa",61,#SeaManSeaweedChipsNoPlasticInTheOceanSeaweedCrispsTrangTilTangSeaManChips #Grenaa,HARBOR BOYSREADY TO ROCK Michael SvenningsenSeaManSeaweedChips NoPlasticInTheOcean SeaweedCrisps TrangTilTang SeaManChipsGrenaa,61
1981,2019-10-12T09:57:53.000Z,n.ying.y,SiChuan Mala Seaweed Crisps from @signaturemarket & Chateau Jaron Bordeaux while catching up on Zhao Yao...,11,,SiChuan Mala Seaweed Crisps fromsignaturemarket Chateau Jaron Bordeaux while catching up on Zhao Yao,11
1982,2019-10-12T09:57:53.000Z,ru_is_me,Is it nice the crisps?,43주좋아요 1개답글 달기,,Is it nice the crisps, 1
1983,2019-10-12T09:57:53.000Z,n.ying.y,#foodshot #gourmetsnacks #handinframe #igersmalaysia #multiphotos #multiphotosinstagram #nofilter #onthetable #redwine #seaweedcrisps #sichuanmala #sichuanmalaseaweedcrisps #signaturemarket #whati8today #🍷,43주답글 달기,#foodshot #gourmetsnacks #handinframe #igersmalaysia #multiphotos #multiphotosinstagram #nofilter #onthetable #redwine #seaweedcrisps #sichuanmala #sichuanmalaseaweedcrisps #signaturemarket #whati8today,foodshotgourmetsnackshandinframeigersmalaysiamultiphotosmultiphotosinstagramnofilteronthetableredwineseaweedcrispssichuanmalasichuanmalaseaweedcrispssignaturemarketwhati8today,0
1984,2019-04-03T19:56:58.000Z,seamanchips,Special delivery ⚓️#seamanchips #tangchips #seamanseaweedchips #superfood#noplasticintheocean #cleanocean #trangtiltang #algen#seaweedcrisps #entrepreneur,56,#tangchips #seamanseaweedchips #superfoodnoplasticintheocean #cleanocean #trangtiltang #algenseaweedcrisps #entrepreneur,Special deliveryseamanchipstangchipsseamanseaweedchipssuperfood noplasticintheoceancleanoceantrangtiltangalgen seaweedcrispsentrepreneur,56
1985,2017-11-05T05:15:11.000Z,pjroxane,前回のソウルで何気に買ってお気に入りになったビビゴ。新しいフレーバーのハニー&コーン🌽がでてた！これまた甘じょっぱくて止まらない！一袋完食しても150キロカロリーと罪悪感なし。素晴らしい。ヨーグルトアーモンドもリピ。#今日のオヤツ #今日のおやつ #ソウル土産 #bibigo #seaweedcrisps #ヨーグルトアーモンド #yogurtalmond #オバハンのお気に入り,15,#bibigo #seaweedcrisps #yogurtalmond,150 bibigoseaweedcrispsyogurtalmond,15
